,Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
3077,193984,2024-09-13,BF1552,Ornaments,Male,34,Mumbai,Yes,45,70,115,1,115,5,Great design is one of the major positives of this product.
3078,145626,2024-05-26,BF1543,Clothing,Female,32,Miami,No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
3079,150536,2024-07-01,BF1548,Clothing,Female,26,Pittsburgh,No,65,0,65,1,65,1,Low quality products are a usual here these days.
3080,136049,2024-06-07,BF1547,Ornaments,Female,20,Cleveland,No,32,0,32,2,64,2,The promotion quality does not match the product
3081,125911,2023-11-10,BF1548,Clothing,Male,22,Memphis,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
3082,170456,2023-12-24,BF1549,Clothing,Female,35,New York,No,130,0,130,1,130,4,The delivery team handled the product with care.
3083,141406,2024-01-22,BF1551,Ornaments,Male,31,San Antonio,No,15,0,15,2,30,5,Great design is one of the major positives of this product.
3084,130051,2024-11-04,BF1545,Other,Male,31,San Francisco,No,10,0,10,4,40,4,The Product exhibits good design.
3085,147137,2024-03-29,BF1549,Clothing,Male,35,Portland,No,130,0,130,3,390,1,Low quality products are a usual here these days.
3086,120194,2024-08-14,BF1551,Ornaments,Male,18,Detroit,No,15,0,15,1,15,4,Exquisite craftsmanship here is absolutely appreciated.
3087,193861,2024-09-15,BF1548,Clothing,Female,33,New York,No,65,0,65,4,260,3,Had slight delays but the product was in good shape.
3088,185925,2023-11-24,BF1552,Ornaments,Female,34,New York,No,45,0,45,2,90,1,The promotion quality does not match the product
3089,167785,2024-01-27,BF1555,Other,Female,20,Detroit,No,23,0,23,1,23,4,Premium quality as usual.
3090,177736,2024-06-17,BF1552,Ornaments,Male,23,Manchester,Yes,45,40,85,2,170,3,The handling was questionable but incurred only minute damages.
3091,192457,2024-02-12,BF1548,Clothing,Male,23,Manchester,Yes,65,40,105,1,105,3,Not as expected.
3092,125541,2024-02-28,BF1548,Clothing,Female,22,Toronto,Yes,65,25,90,1,90,4,Discount deals was greatly appreciated.
3093,145432,2024-03-20,BF1548,Clothing,Female,26,Sydney,Yes,65,100,165,1,165,5,Lack of delivery delays is greatly appreciated.
3094,144763,2023-11-21,BF1554,Ornaments,Male,19,Sacramento,No,20,0,20,3,60,5,The product was delivered quickly.
3095,123785,2024-05-01,BF1551,Ornaments,Male,28,New York,No,15,0,15,2,30,4,Exquisite craftsmanship here is absolutely appreciated.
3096,170557,2024-04-28,BF1548,Clothing,Male,19,San Francisco,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
3097,190104,2024-08-03,BF1548,Clothing,Male,35,Portland,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.
3098,143498,2024-07-26,BF1552,Ornaments,Male,23,Las Vegas,No,45,0,45,2,90,1,The product had poor quality.
3099,179114,2023-11-21,BF1546,Clothing,Male,20,Memphis,No,118,0,118,1,118,4,The product had excellent quality.
3100,196265,2024-07-03,BF1543,Clothing,Male,24,London,Yes,100,40,140,1,140,3,It was ok.
3101,181915,2023-11-15,BF1552,Ornaments,Male,18,San Antonio,No,45,0,45,2,90,5,Great design is one of the major positives of this product.
3102,196580,2024-04-17,BF1549,Clothing,Male,30,Cleveland,No,130,0,130,1,130,4,Discount deals was greatly appreciated.
3103,129927,2024-06-26,BF1543,Clothing,Female,33,Montreal,Yes,100,25,125,1,125,3,It was ok.
3104,132627,2024-05-06,BF1544,Other,Male,21,San Antonio,No,9,0,9,4,36,5,The product was affordable here compared to other brands.
3105,153454,2024-05-17,BF1543,Clothing,Female,28,Sydney,Yes,100,100,200,1,200,5,The delivery team handled the product with care.
3106,194656,2023-12-13,BF1552,Ornaments,Female,19,San Francisco,No,45,0,45,3,135,4,Discount deals was greatly appreciated.
3107,156473,2024-10-14,BF1544,Other,Female,27,Sacramento,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
3108,125250,2024-09-27,BF1545,Other,Male,28,Cleveland,No,10,0,10,2,20,3,Had slight delays but the product was in good shape.
3109,136266,2024-08-15,BF1547,Ornaments,Female,25,Glasgow,Yes,32,40,72,1,72,2,Never buying from here again.
3110,164568,2023-12-30,BF1548,Clothing,Male,30,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
3111,164711,2023-12-17,BF1543,Clothing,Female,31,Mumbai,Yes,100,70,170,2,340,3,Had slight delays but the product was in good shape.
3112,132641,2024-10-24,BF1554,Ornaments,Female,29,San Antonio,No,20,0,20,4,80,5,Great design is one of the major positives of this product.
3113,157041,2024-09-16,BF1555,Other,Male,20,Detroit,No,23,0,23,2,46,5,Incredible detailing was clearly evident.
3114,132475,2024-10-24,BF1543,Clothing,Female,30,Austin,No,100,0,100,2,200,5,Premium quality as usual.
3115,141853,2024-09-27,BF1544,Other,Female,28,Memphis,No,9,0,9,1,9,1,Careless handling by the delivery team.
3116,175426,2024-08-05,BF1548,Clothing,Female,29,Pittsburgh,No,65,0,65,1,65,2,Careless handling by the delivery team.
3117,145830,2024-01-18,BF1544,Other,Female,32,New Delhi,Yes,9,70,79,1,79,4,Great design is one of the major positives of this product.
3118,127183,2024-08-30,BF1548,Clothing,Female,18,Sacramento,No,65,0,65,2,130,3,The handling was questionable but incurred only minute damages.
3119,121745,2024-05-08,BF1548,Clothing,Female,18,Mumbai,Yes,65,70,135,2,270,4,Incredible detailing was clearly evident.
3120,183856,2024-06-13,BF1543,Clothing,Male,31,Glasgow,Yes,100,40,140,1,140,5,Lack of delivery delays is greatly appreciated.
3121,192063,2024-01-29,BF1547,Ornaments,Female,31,Detroit,No,32,0,32,3,96,3,Had slight delays but the product was in good shape.
3122,169768,2023-12-04,BF1554,Ornaments,Male,24,Manchester,Yes,20,40,60,1,60,4,Incredible detailing was clearly evident.
3123,199088,2024-04-14,BF1550,Clothing,Male,34,Cleveland,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
3124,148462,2023-12-17,BF1545,Other,Female,25,Pittsburgh,No,10,0,10,1,10,2,Waste of Money.
3125,120691,2023-11-23,BF1550,Clothing,Male,34,Liverpool,Yes,97,40,137,1,137,5,Lack of delivery delays is greatly appreciated.
3126,141442,2024-09-06,BF1551,Ornaments,Male,30,London,Yes,15,40,55,1,55,3,Average product
3127,130923,2024-10-14,BF1554,Ornaments,Female,19,Pittsburgh,No,20,0,20,1,20,3,Average product
3128,145321,2024-05-20,BF1554,Ornaments,Male,19,New York,No,20,0,20,1,20,5,Exquisite craftsmanship here is absolutely appreciated.
3129,174642,2024-07-01,BF1554,Ornaments,Female,27,Detroit,No,20,0,20,2,40,5,The product was affordable here compared to other brands.
3130,128317,2024-06-14,BF1548,Clothing,Female,22,Sydney,Yes,65,100,165,1,165,5,The Product exhibits good design.
3131,187527,2024-07-09,BF1548,Clothing,Male,25,Mumbai,Yes,65,70,135,1,135,4,The product was delivered quickly.
3132,187589,2024-10-12,BF1544,Other,Male,23,San Francisco,No,9,0,9,1,9,4,Great design is one of the major positives of this product.
3133,184451,2024-02-21,BF1548,Clothing,Male,30,Cleveland,No,65,0,65,1,65,4,The delivery team handled the product with care.
3134,136272,2024-03-22,BF1551,Ornaments,Male,33,Cleveland,No,15,0,15,1,15,4,Premium quality as usual.
3135,142500,2024-05-09,BF1551,Ornaments,Male,19,Las Vegas,No,15,0,15,1,15,2,There is clear evidence of subpar detailing.
3136,139626,2024-05-02,BF1551,Ornaments,Female,31,San Antonio,No,15,0,15,1,15,5,Premium quality as usual.
3137,161677,2024-09-17,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,3,It was ok.
3138,160850,2023-12-08,BF1548,Clothing,Male,31,Memphis,No,65,0,65,1,65,3,Expected much better
3139,195800,2024-07-07,BF1550,Clothing,Male,31,New Jersey,No,97,0,97,1,97,2,The product had an underwhelming design.
3140,192615,2024-09-11,BF1549,Clothing,Male,19,New Jersey,No,130,0,130,2,260,2,Never buying from here again.
3141,152248,2024-04-22,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,2,194,2,Waste of Money.
3142,185566,2024-06-25,BF1550,Clothing,Male,34,Sacramento,No,97,0,97,3,291,4,The Product exhibits good design.
3143,137909,2024-10-22,BF1554,Ornaments,Male,18,Las Vegas,No,20,0,20,2,40,4,The delivery team handled the product with care.
3144,192590,2024-08-26,BF1544,Other,Male,23,Mumbai,Yes,9,70,79,1,79,4,The product was affordable here compared to other brands.
3145,149011,2024-02-04,BF1543,Clothing,Female,19,Manchester,Yes,100,40,140,1,140,5,The product had excellent quality.
3146,168769,2024-01-16,BF1544,Other,Female,30,Pittsburgh,No,9,0,9,1,9,1,There is clear evidence of subpar detailing.
3147,170486,2024-04-17,BF1548,Clothing,Male,26,New York,No,65,0,65,2,130,5,Exquisite craftsmanship here is absolutely appreciated.
3148,177612,2024-09-22,BF1548,Clothing,Male,18,Memphis,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
3149,127861,2024-04-09,BF1552,Ornaments,Female,29,Portland,No,45,0,45,4,180,5,Great design is one of the major positives of this product.
3150,183026,2024-08-24,BF1553,Ornaments,Female,18,San Francisco,No,50,0,50,5,250,4,Lack of delivery delays is greatly appreciated.
3151,132009,2024-06-30,BF1550,Clothing,Male,19,Detroit,No,97,0,97,1,97,4,Lack of delivery delays is greatly appreciated.
3152,171081,2024-04-28,BF1551,Ornaments,Female,18,Paris,Yes,15,50,65,1,65,5,The product was delivered quickly.
3153,168216,2023-12-07,BF1554,Ornaments,Male,26,Sydney,Yes,20,100,120,2,240,2,Low quality products are a usual here these days.
3154,139491,2024-03-14,BF1548,Clothing,Male,29,Pittsburgh,No,65,0,65,1,65,3,Average product
3155,181900,2024-03-26,BF1551,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,2,Never buying from here again.
3156,196883,2024-06-29,BF1544,Other,Male,18,San Antonio,No,9,0,9,1,9,4,The product was delivered quickly.
3157,142972,2024-07-18,BF1548,Clothing,Female,21,Portland,No,65,0,65,2,130,3,It was ok.
3158,171114,2024-10-09,BF1548,Clothing,Female,31,New York,No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
3159,168295,2024-06-17,BF1546,Clothing,Male,35,San Antonio,No,118,0,118,1,118,3,Average product
3160,160624,2024-05-20,BF1548,Clothing,Male,35,Austin,No,65,0,65,1,65,5,Premium quality as usual.
3161,138669,2024-09-25,BF1549,Clothing,Female,30,Cleveland,No,130,0,130,1,130,4,The product was affordable here compared to other brands.
3162,150449,2024-04-16,BF1548,Clothing,Male,21,Miami,No,65,0,65,2,130,4,The product had excellent quality.
3163,152341,2024-04-16,BF1548,Clothing,Male,19,Austin,No,65,0,65,3,195,5,The product had excellent quality.
3164,184164,2024-10-13,BF1547,Ornaments,Female,25,Las Vegas,No,32,0,32,2,64,2,Waste of Money.
3165,185974,2023-11-19,BF1548,Clothing,Female,35,New Jersey,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
3166,169521,2024-09-28,BF1550,Clothing,Male,24,New York,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
3167,184236,2023-12-02,BF1551,Ornaments,Female,23,Portland,No,15,0,15,1,15,1,The product is not as advertised.
3168,128117,2024-08-13,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4,Lack of delivery delays is greatly appreciated.
3169,142838,2024-01-28,BF1543,Clothing,Male,23,Manchester,Yes,100,40,140,1,140,3,Had slight delays but the product was in good shape.
3170,155870,2023-12-20,BF1553,Ornaments,Male,30,San Antonio,No,50,0,50,1,50,1,Low quality products are a usual here these days.
3171,186481,2024-08-25,BF1550,Clothing,Male,22,Mumbai,Yes,97,70,167,1,167,1,"Unfortunately, the delivery was late."
3172,166205,2024-03-01,BF1553,Ornaments,Male,25,Cardiff,Yes,50,40,90,1,90,4,The product was affordable here compared to other brands.
3173,154344,2023-12-08,BF1543,Clothing,Female,31,Austin,No,100,0,100,1,100,2,Careless handling by the delivery team.
3174,198360,2024-04-21,BF1545,Other,Female,34,Toronto,Yes,10,25,35,4,140,3,The handling was questionable but incurred only minute damages.
3175,174509,2024-09-26,BF1553,Ornaments,Female,30,Cleveland,No,50,0,50,1,50,4,Discount deals was greatly appreciated.
3176,163454,2024-03-04,BF1553,Ornaments,Male,23,New Jersey,No,50,0,50,1,50,2,Careless handling by the delivery team.
3177,137115,2024-02-20,BF1549,Clothing,Male,35,Sacramento,No,130,0,130,1,130,2,The promotion quality does not match the product
3178,167143,2024-05-10,BF1548,Clothing,Male,18,Las Vegas,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
3179,154129,2024-10-25,BF1544,Other,Male,30,Glasgow,Yes,9,40,49,3,147,1,There is clear evidence of subpar detailing.
3180,124657,2024-02-29,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,1,Clear delays in delivery.
3181,195790,2024-03-10,BF1545,Other,Female,34,Austin,No,10,0,10,3,30,5,Discount deals was greatly appreciated.
3182,120938,2023-11-27,BF1548,Clothing,Male,22,New York,No,65,0,65,1,65,2,The product had an underwhelming design.
3183,183498,2023-11-21,BF1543,Clothing,Male,20,Austin,No,100,0,100,1,100,1,Never buying from here again.
3184,123702,2024-06-04,BF1548,Clothing,Female,34,Paris,Yes,65,50,115,1,115,4,Incredible detailing was clearly evident.
3185,132298,2024-02-16,BF1543,Clothing,Female,32,Portland,No,100,0,100,3,300,2,There is clear evidence of subpar detailing.
3186,162932,2024-08-13,BF1547,Ornaments,Male,21,Paris,Yes,32,50,82,1,82,5,The Product exhibits good design.
3187,197085,2024-05-07,BF1545,Other,Male,25,New Jersey,No,10,0,10,2,20,1,Never buying from here again.
3188,195817,2024-06-17,BF1548,Clothing,Female,32,Glasgow,Yes,65,40,105,2,210,5,Great design is one of the major positives of this product.
3189,140177,2024-01-19,BF1544,Other,Male,19,Detroit,No,9,0,9,1,9,3,Not as expected.
3190,128328,2024-06-11,BF1544,Other,Male,24,San Antonio,No,9,0,9,1,9,1,The product is not as advertised.
3191,178983,2024-10-30,BF1551,Ornaments,Male,34,Portland,No,15,0,15,1,15,1,There is clear evidence of subpar detailing.
3192,148846,2024-08-18,BF1545,Other,Male,23,Mumbai,Yes,10,70,80,1,80,4,The Product exhibits good design.
3193,170474,2024-08-03,BF1550,Clothing,Male,24,London,Yes,97,40,137,1,137,5,Great design is one of the major positives of this product.
3194,151224,2024-01-31,BF1548,Clothing,Female,22,Sacramento,No,65,0,65,4,260,2,Waste of Money.
3195,144774,2023-12-31,BF1548,Clothing,Male,23,Las Vegas,No,65,0,65,1,65,3,Average product
3196,189317,2024-08-20,BF1543,Clothing,Female,25,Miami,No,100,0,100,1,100,5,Incredible detailing was clearly evident.
3197,145880,2024-06-24,BF1545,Other,Female,20,San Antonio,No,10,0,10,1,10,1,Clear delays in delivery.
3198,195029,2024-09-05,BF1545,Other,Male,24,Portland,No,10,0,10,1,10,5,Great design is one of the major positives of this product.
3199,166556,2024-02-01,BF1548,Clothing,Male,26,New York,No,65,0,65,1,65,5,The product had excellent quality.
3200,169298,2023-11-26,BF1552,Ornaments,Male,33,Portland,No,45,0,45,1,45,5,Exquisite craftsmanship here is absolutely appreciated.
3201,151132,2024-02-03,BF1549,Clothing,Male,25,Miami,No,130,0,130,1,130,3,Average product
3202,156910,2024-04-18,BF1548,Clothing,Male,21,Memphis,No,65,0,65,3,195,1,Careless handling by the delivery team.
3203,172449,2024-06-06,BF1548,Clothing,Male,35,New York,No,65,0,65,3,195,1,Clear delays in delivery.
3204,179164,2024-03-26,BF1551,Ornaments,Male,22,Montreal,Yes,15,25,40,1,40,5,Discount deals was greatly appreciated.
3205,132566,2023-12-26,BF1548,Clothing,Male,27,Cardiff,Yes,65,40,105,1,105,4,The product was delivered quickly.
3206,129692,2024-09-29,BF1554,Ornaments,Male,29,Liverpool,Yes,20,40,60,2,120,2,There is clear evidence of subpar detailing.
3207,167092,2024-05-18,BF1548,Clothing,Female,24,Paris,Yes,65,50,115,1,115,4,Lack of delivery delays is greatly appreciated.
3208,152045,2023-11-13,BF1550,Clothing,Male,18,Cleveland,No,97,0,97,1,97,1,The promotion quality does not match the product
3209,137011,2024-01-20,BF1548,Clothing,Female,20,Miami,No,65,0,65,1,65,5,The product had excellent quality.
3210,164136,2024-01-06,BF1543,Clothing,Male,33,San Francisco,No,100,0,100,1,100,4,Lack of delivery delays is greatly appreciated.
3211,130761,2024-08-09,BF1544,Other,Male,20,San Francisco,No,9,0,9,1,9,3,Average product
3212,129347,2023-11-06,BF1548,Clothing,Male,28,Sacramento,No,65,0,65,1,65,4,Premium quality as usual.
3213,137304,2024-03-20,BF1550,Clothing,Male,34,Miami,No,97,0,97,1,97,2,Waste of Money.
3214,141498,2024-09-24,BF1549,Clothing,Female,27,Portland,No,130,0,130,1,130,5,The product was delivered quickly.
3215,178741,2023-12-02,BF1545,Other,Female,20,Pittsburgh,No,10,0,10,1,10,2,There is clear evidence of subpar detailing.
3216,144209,2024-08-23,BF1551,Ornaments,Male,33,San Francisco,No,15,0,15,2,30,5,Lack of delivery delays is greatly appreciated.
3217,132217,2024-07-20,BF1550,Clothing,Male,20,Pittsburgh,No,97,0,97,1,97,5,The product had excellent quality.
3218,159734,2024-02-24,BF1554,Ornaments,Female,33,Las Vegas,No,20,0,20,1,20,5,Incredible detailing was clearly evident.
3219,145274,2024-10-18,BF1548,Clothing,Male,23,San Francisco,No,65,0,65,2,130,5,The Product exhibits good design.
3220,160607,2024-04-11,BF1545,Other,Male,21,Sydney,Yes,10,100,110,1,110,4,The product was affordable here compared to other brands.
3221,182991,2024-10-05,BF1549,Clothing,Male,19,New Delhi,Yes,130,70,200,1,200,5,Lack of delivery delays is greatly appreciated.
3222,132836,2023-12-13,BF1552,Ornaments,Male,33,Sydney,Yes,45,100,145,1,145,4,The product was affordable here compared to other brands.
3223,125262,2024-03-19,BF1551,Ornaments,Female,26,Glasgow,Yes,15,40,55,1,55,4,Exquisite craftsmanship here is absolutely appreciated.
3224,145112,2024-07-16,BF1548,Clothing,Male,31,London,Yes,65,40,105,2,210,4,Lack of delivery delays is greatly appreciated.
3225,153577,2024-08-16,BF1549,Clothing,Male,24,Miami,No,130,0,130,3,390,5,The product was affordable here compared to other brands.
3226,123518,2024-03-20,BF1551,Ornaments,Female,30,Toronto,Yes,15,25,40,1,40,4,The delivery team handled the product with care.
3227,165673,2023-12-17,BF1549,Clothing,Male,21,Montreal,Yes,130,25,155,3,465,5,The product had excellent quality.
3228,196034,2024-08-25,BF1550,Clothing,Male,32,Memphis,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
3229,153111,2024-02-08,BF1551,Ornaments,Female,22,Portland,No,15,0,15,3,45,5,The product was affordable here compared to other brands.
3230,178564,2024-07-26,BF1547,Ornaments,Male,27,Memphis,No,32,0,32,1,32,2,Careless handling by the delivery team.
3231,185214,2024-09-10,BF1545,Other,Male,22,Pittsburgh,No,10,0,10,1,10,5,Exquisite craftsmanship here is absolutely appreciated.
3232,156678,2023-11-20,BF1550,Clothing,Male,24,Detroit,No,97,0,97,1,97,2,Waste of Money.
3233,180535,2024-03-27,BF1550,Clothing,Male,27,Dublin,Yes,97,40,137,1,137,1,The product is not as advertised.
3234,165056,2024-01-06,BF1554,Ornaments,Male,27,San Francisco,No,20,0,20,1,20,5,Premium quality as usual.
3235,127280,2024-04-16,BF1550,Clothing,Male,20,New Delhi,Yes,97,70,167,1,167,5,The product had excellent quality.
3236,155816,2024-03-25,BF1554,Ornaments,Male,32,Cleveland,No,20,0,20,1,20,4,The product was affordable here compared to other brands.
3237,135625,2024-01-03,BF1548,Clothing,Male,35,Miami,No,65,0,65,3,195,1,"Unfortunately, the delivery was late."
3238,180531,2024-02-12,BF1543,Clothing,Female,24,Sacramento,No,100,0,100,4,400,1,The product is not as advertised.
3239,130236,2024-03-11,BF1551,Ornaments,Female,30,Portland,No,15,0,15,1,15,5,The delivery team handled the product with care.
3240,140080,2024-04-04,BF1543,Clothing,Male,26,Cardiff,Yes,100,40,140,3,420,4,The delivery team handled the product with care.
3241,120824,2024-01-03,BF1546,Clothing,Male,21,Portland,No,118,0,118,1,118,4,Exquisite craftsmanship here is absolutely appreciated.
3242,129721,2024-08-13,BF1547,Ornaments,Male,23,Pittsburgh,No,32,0,32,1,32,2,The product had poor quality.
3243,196055,2024-04-09,BF1548,Clothing,Male,25,Liverpool,Yes,65,40,105,1,105,4,The product had excellent quality.
3244,134505,2024-09-08,BF1554,Ornaments,Male,21,San Francisco,No,20,0,20,1,20,3,It was ok.
3245,144131,2024-04-10,BF1550,Clothing,Male,34,Sacramento,No,97,0,97,1,97,4,The Product exhibits good design.
3246,163314,2024-03-31,BF1548,Clothing,Male,34,Portland,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
3247,189496,2024-02-19,BF1544,Other,Male,28,Miami,No,9,0,9,1,9,5,Discount deals was greatly appreciated.
3248,170796,2024-02-01,BF1544,Other,Female,26,Memphis,No,9,0,9,2,18,4,The product had excellent quality.
3249,146271,2024-01-03,BF1548,Clothing,Male,28,Cleveland,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.
3250,123008,2024-03-14,BF1544,Other,Male,32,Memphis,No,9,0,9,1,9,3,Expected much better
3251,161897,2024-06-10,BF1550,Clothing,Male,32,Manchester,Yes,97,40,137,1,137,5,The Product exhibits good design.
3252,149861,2024-09-29,BF1552,Ornaments,Female,35,Sacramento,No,45,0,45,1,45,5,The Product exhibits good design.
3253,192374,2024-08-14,BF1545,Other,Male,20,Detroit,No,10,0,10,4,40,5,The Product exhibits good design.
3254,134294,2024-01-17,BF1551,Ornaments,Male,21,Detroit,No,15,0,15,3,45,5,The delivery team handled the product with care.
3255,155426,2024-09-14,BF1553,Ornaments,Male,31,New Jersey,No,50,0,50,1,50,1,"Unfortunately, the delivery was late."
3256,181494,2024-09-28,BF1544,Other,Male,27,New York,No,9,0,9,1,9,4,Exquisite craftsmanship here is absolutely appreciated.
3257,177719,2024-04-30,BF1550,Clothing,Male,30,Glasgow,Yes,97,40,137,2,274,1,Waste of Money.
3258,184967,2024-02-02,BF1545,Other,Male,31,Manchester,Yes,10,40,50,1,50,3,The handling was questionable but incurred only minute damages.
3259,141713,2024-01-12,BF1543,Clothing,Female,31,Pittsburgh,No,100,0,100,3,300,4,The delivery team handled the product with care.
3260,186262,2024-04-21,BF1548,Clothing,Female,30,Liverpool,Yes,65,40,105,1,105,5,Exquisite craftsmanship here is absolutely appreciated.
3261,180520,2024-04-01,BF1548,Clothing,Male,35,Detroit,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
3262,163432,2024-03-22,BF1548,Clothing,Male,22,Toronto,Yes,65,25,90,1,90,5,The product had excellent quality.
3263,154896,2024-01-16,BF1543,Clothing,Male,20,Sydney,Yes,100,100,200,5,1000,2,Low quality products are a usual here these days.
3264,185867,2024-04-18,BF1548,Clothing,Female,32,Glasgow,Yes,65,40,105,1,105,1,Clear delays in delivery.
3265,154385,2024-08-19,BF1547,Ornaments,Male,34,Austin,No,32,0,32,1,32,5,Exquisite craftsmanship here is absolutely appreciated.
3266,171242,2024-09-28,BF1555,Other,Female,25,San Francisco,No,23,0,23,2,46,4,The product had excellent quality.
3267,179708,2023-12-06,BF1546,Clothing,Male,20,Portland,No,118,0,118,1,118,4,The Product exhibits good design.
3268,157956,2024-03-15,BF1551,Ornaments,Female,29,Memphis,No,15,0,15,2,30,4,Exquisite craftsmanship here is absolutely appreciated.
3269,189866,2024-01-23,BF1543,Clothing,Female,28,San Antonio,No,100,0,100,2,200,1,There is clear evidence of subpar detailing.
3270,123060,2024-06-24,BF1554,Ornaments,Female,31,Las Vegas,No,20,0,20,1,20,5,Premium quality as usual.
3271,182161,2024-04-03,BF1544,Other,Male,31,Cardiff,Yes,9,40,49,2,98,4,Lack of delivery delays is greatly appreciated.
3272,151591,2024-09-01,BF1552,Ornaments,Male,26,Miami,No,45,0,45,1,45,4,Lack of delivery delays is greatly appreciated.
3273,152870,2024-05-02,BF1550,Clothing,Male,26,New York,No,97,0,97,3,291,3,The handling was questionable but incurred only minute damages.
3274,148391,2024-02-05,BF1543,Clothing,Female,32,Dublin,Yes,100,40,140,3,420,4,The product had excellent quality.
3275,137238,2023-12-05,BF1544,Other,Male,24,Pittsburgh,No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
3276,180265,2024-04-28,BF1546,Clothing,Male,23,Paris,Yes,118,50,168,1,168,5,Lack of delivery delays is greatly appreciated.
3277,187858,2024-06-13,BF1548,Clothing,Male,33,Pittsburgh,No,65,0,65,2,130,4,The Product exhibits good design.
3278,187614,2024-10-04,BF1550,Clothing,Female,32,New Jersey,No,97,0,97,4,388,3,Had slight delays but the product was in good shape.
3279,163602,2024-05-20,BF1543,Clothing,Male,33,New York,No,100,0,100,1,100,5,The Product exhibits good design.
3280,147058,2024-02-17,BF1543,Clothing,Male,28,Detroit,No,100,0,100,5,500,2,The product had an underwhelming design.
3281,162307,2024-10-03,BF1548,Clothing,Male,20,London,Yes,65,40,105,2,210,4,Lack of delivery delays is greatly appreciated.
3282,153095,2024-02-25,BF1547,Ornaments,Female,23,Las Vegas,No,32,0,32,1,32,4,Discount deals was greatly appreciated.
3283,156266,2024-01-25,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,3,Expected much better
3284,122240,2024-04-10,BF1548,Clothing,Male,29,New York,No,65,0,65,1,65,5,The delivery team handled the product with care.
3285,190344,2024-07-11,BF1551,Ornaments,Female,18,Dublin,Yes,15,40,55,1,55,5,The product had excellent quality.
3286,120685,2024-06-19,BF1544,Other,Female,34,Memphis,No,9,0,9,3,27,2,The promotion quality does not match the product
3287,154591,2024-09-08,BF1553,Ornaments,Male,19,Sydney,Yes,50,100,150,1,150,1,The product had an underwhelming design.
3288,143088,2024-02-12,BF1543,Clothing,Male,26,Sacramento,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
3289,168594,2023-11-20,BF1549,Clothing,Male,35,Liverpool,Yes,130,40,170,1,170,4,The product had excellent quality.
3290,120545,2024-09-15,BF1545,Other,Male,34,Detroit,No,10,0,10,1,10,4,The product was delivered quickly.
3291,165704,2023-12-31,BF1545,Other,Male,21,Mumbai,Yes,10,70,80,1,80,4,Incredible detailing was clearly evident.
3292,146329,2024-02-07,BF1551,Ornaments,Male,20,Las Vegas,No,15,0,15,1,15,4,The product was delivered quickly.
3293,157491,2024-05-25,BF1544,Other,Male,24,Pittsburgh,No,9,0,9,2,18,5,The product had excellent quality.
3294,123360,2024-01-27,BF1543,Clothing,Male,35,Paris,Yes,100,50,150,2,300,2,The product had an underwhelming design.
3295,156768,2024-08-21,BF1550,Clothing,Male,35,Detroit,No,97,0,97,3,291,5,Discount deals was greatly appreciated.
3296,150127,2024-07-01,BF1552,Ornaments,Female,23,Cardiff,Yes,45,40,85,1,85,1,The product is not as advertised.
3297,151772,2024-01-12,BF1549,Clothing,Female,33,Toronto,Yes,130,25,155,3,465,2,The product is not as advertised.
3298,172777,2023-11-17,BF1551,Ornaments,Male,31,San Francisco,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
3299,167556,2024-10-10,BF1554,Ornaments,Male,28,San Antonio,No,20,0,20,1,20,5,Great design is one of the major positives of this product.
3300,133978,2024-10-22,BF1543,Clothing,Female,33,Sydney,Yes,100,100,200,1,200,5,The Product exhibits good design.
3301,166932,2023-12-15,BF1543,Clothing,Male,33,New Jersey,No,100,0,100,2,200,1,The product had poor quality.
3302,150529,2024-02-07,BF1547,Ornaments,Female,20,New Jersey,No,32,0,32,1,32,4,Incredible detailing was clearly evident.
3303,162914,2024-04-23,BF1552,Ornaments,Male,24,Memphis,No,45,0,45,1,45,5,The Product exhibits good design.
